PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
511840058,https://twitter.com/realDonaldTrump/status/1921699954696855934,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105069152,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/ifaRjPPHvv, ,no longer populated,,2025-05-11T22:52:27.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQm0yTWowPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--afd9fe58e4c797d4eac045d75d17ff7726947e8e/post-14001198-511840058-thumbnail,367834,46050,17132,47608453,,
510609261,https://twitter.com/realDonaldTrump/status/1921174163848401313,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105070541,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/lRPhZpugBV, ,no longer populated,,2025-05-10T12:03:09.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUDBMRGowPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fe6341b2e3bb8a11eaea1065e36395bd0a9017ca/post-14001198-510609261-thumbnail,1030213,126604,126594,131237023,,
510259861,https://twitter.com/realDonaldTrump/status/1921008311492624867,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105069152,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}","Today, I signed an Executive Order to launch the first-ever self-deportation program. Illegal aliens who stay in America face punishments, including—sudden deportation, in a place and manner solely of our discretion. TO ALL ILLEGAL ALIENS: BOOK YOUR FREE FLIGHT RIGHT NOW! https://t.co/LO4eyfhZOq", ,no longer populated,,2025-05-10T01:04:06.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSzVYQWowPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4aca42bb6e974aa71f66df48116d378872020997/post-14001198-510259861-thumbnail,491690,75462,29951,71650381,,
509261860,https://twitter.com/realDonaldTrump/status/1920670100987740317,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105069152,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}",🇺🇸🇬🇧 https://t.co/rGKLly0JtS, ,no longer populated,,2025-05-09T02:40:11.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCR3p5NUR3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--744e832023951b03b6aa40f6338f11a7f0e89abd/post-14001198-509261860-thumbnail,297157,35747,13588,49404797,,
508672702,https://twitter.com/realDonaldTrump/status/1920519130941170088,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105069152,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/0sUAawNN8S, ,no longer populated,,2025-05-08T16:40:16.000Z,post data removed,,100906,19086,8707,31615962,,
508722986,https://twitter.com/realDonaldTrump/status/1920412577470795798,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105069152,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @nypost: Democratic Rep. Jasmine Crockett accused of ‘abusing her power’ at airport after she cut passengers in wheelchairs https://t.co…, ,no longer populated,Democratic Rep. Jasmine Crockett accused of ‘abusing her power’ at airport after she cut passengers in wheelchairs https://t.co/b3dlA5LVIS https://t.co/R7kPGl7FWY,2025-05-08T09:36:52.000Z,post data removed,,0,4925,0,471,,Democratic Rep. Jasmine Crockett accused of ‘abusing her power’ at airport after she cut passengers in wheelchairs https://t.co/b3dlA5LVIS https://t.co/R7kPGl7FWY
507418350,https://twitter.com/realDonaldTrump/status/1919944872020127980,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105068841,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/44glnqT0VM, ,no longer populated,,2025-05-07T02:38:22.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQWRsclR3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e51f00f13b12e864aab6a021ea86b119a2b80269/post-14001198-507418350-thumbnail,219587,29974,17983,38726255,,
506206171,https://twitter.com/realDonaldTrump/status/1919447302982299811,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105069152,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/JgZKhj4K1Z, ,no longer populated,,2025-05-05T17:41:13.000Z,post data removed,,62256,11724,8009,21059728,,
506121897,https://twitter.com/realDonaldTrump/status/1919420490663288913,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105069152,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}","This was so wonderful, 9 years ago today!", ,no longer populated,Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI,2025-05-05T15:54:40.000Z,post data removed,,376658,31955,16808,69317607,,Happy #CincoDeMayo! The best taco bowls are made in Trump Tower Grill. I love Hispanics! https://t.co/ufoTeQd8yA https://t.co/k01Mc6CuDI
506107425,https://twitter.com/realDonaldTrump/status/1919398681423299068,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105069152,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/EejkjieL01, ,no longer populated,,2025-05-05T14:28:01.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCUC9KaER3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--ca25c66beff5ce357d75dbe24c134d910e9bee67/post-14001198-506107425-thumbnail,157207,25705,6181,32507897,,
506088750,https://twitter.com/realDonaldTrump/status/1919397513032790522,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105066110,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/dZONBuFjpB, ,no longer populated,,2025-05-05T14:23:22.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTEVoaER3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--fe4d19dbf80851ea5d705e1560f27f743bffd71e/post-14001198-506088750-thumbnail,130264,21902,4898,21610741,,
506079262,https://twitter.com/realDonaldTrump/status/1919396921593958754,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105059093,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}","The Democrats are really out of control. They have lost everything, especially their minds! These Radical Left Lunatics are into the “Impeachment thing” again. They have already got two “No Name,” little respected Congressmen, total Whackjobs both, throwing the “Impeachment” of DONALD J. TRUMP around, for about the 20th time, even though they have no idea for what I would be Impeached. Maybe it should be for cleaning up the MESS that they left us on the Border, or the Highest Inflation in our Country’s History or, perhaps, it should be the incompetent Withdrawal from Afghanistan, or Russia, Russia, Russia/Ukraine, Ukraine, Ukraine, or the Attack of Israel on October 7th that only proceeded because they allowed Iran to regain Great Wealth. These Congressmen stated that, they didn’t know why they would Impeach me but, “We just want to do it.” The Republicans should start to think about expelling them from Congress for all of the crimes that they have committed, especially around Election time(s). These are very dishonest people that won’t let our Country heal! Why do we allow them to continuously use Impeachment as a weapon against the President of the United States who, by all accounts, is working hard to SAVE OUR COUNTRY. It’s the same playbook that they used in my First Term, and Republicans are not going to allow them to get away with it again. These are total LOWLIFES, who hate our Country, and everything it stands for. Perhaps we should start playing this game on them, and expel Democrats for the many crimes that they have committed — And these are REAL crimes. Remember, “Shifty” Adam Schiff demanded a Pardon, and they had to use the power of the Auto Pen, and a Full Pardon, for him and the Unselect Committee of Political Thugs, to save them from Expulsion, and probably worse!", ,no longer populated,,2025-05-05T14:21:01.000Z,post data removed,,216540,36553,18521,36256359,,
506088663,https://twitter.com/realDonaldTrump/status/1919395973802897676,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105071338,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}","REBUILD, AND OPEN ALCATRAZ! For too long, America has been plagued by vicious, violent, and repeat Criminal Offenders, the dregs of society, who will never contribute anything other than Misery and Suffering. When we were a more serious Nation, in times past, we did not hesitate to lock up the most dangerous criminals, and keep them far away from anyone they could harm. That’s the way it’s supposed to be. No longer will we tolerate these Serial Offenders who spread filth, bloodshed, and mayhem on our streets. That is why, today, I am directing the Bureau of Prisons, together with the Department of Justice, FBI, and Homeland Security, to reopen a substantially enlarged and rebuilt ALCATRAZ, to house America’s most ruthless and violent Offenders. We will no longer be held hostage to criminals, thugs, and Judges that are afraid to do their job and allow us to remove criminals, who came into our Country illegally. The reopening of ALCATRAZ will serve as a symbol of Law, Order, and JUSTICE. We will, MAKE AMERICA GREAT AGAIN!", ,no longer populated,,2025-05-05T14:17:15.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTVFnaER3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--4efd821c9ef31ffc71ae350074a2a242a2271bad/post-14001198-506088663-thumbnail,260441,41875,24747,33977614,,
506121884,https://twitter.com/realDonaldTrump/status/1919395751030923738,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105064231,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/omDhYkn2PN, ,no longer populated,,2025-05-05T14:16:22.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCS1pGaFR3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--cb3938ff8fbe53913bb72756151268fd0d99d51c/post-14001198-506121884-thumbnail,242095,28976,17160,39275634,,
503108741,https://twitter.com/realDonaldTrump/status/1918125229420732456,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105041308,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/IDaLzWW3H5, ,no longer populated,,2025-05-02T02:07:46.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQ3NBSXp3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b4e34b2f3d30fe9c6152f17d17ead305232caa94/post-14001198-503108741-thumbnail,181294,34174,16181,23266631,,
503108759,https://twitter.com/realDonaldTrump/status/1918125161058058627,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104856972,""following_count"":53,""like_count"":null,""post_count"":59762,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/30CHzvOXUY, ,no longer populated,,2025-05-02T02:07:30.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCRjBBSXp3PSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--b00c6c0b7d584c00e5b9de1ecc803c286ac6aaf0/post-14001198-503108759-thumbnail,181499,41102,9661,26615821,,
499055758,https://twitter.com/realDonaldTrump/status/1916861996021989540,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105049389,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}","Join me tomorrow, April 29th—in Warren, Michigan at 6:00PM Eastern! https://t.co/TptdFccVat", ,no longer populated,,2025-04-28T14:28:08.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCQXFPbkRzPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--e96da22dd3d3c86a821744eff7ce4a862e23872c/post-14001198-499055758-thumbnail,116654,22071,18899,34868540,,
495797930,https://twitter.com/realDonaldTrump/status/1915192938537111835,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104802747,""following_count"":53,""like_count"":null,""post_count"":59759,""views_count"":null,""comment_count"":null,""share_count"":null}",RT @johnrich: A conversation about online child predators with Homeland Security and John Rich: PLS Repost! https://t.co/zChy4K5HQU, ,no longer populated,A conversation about online child predators with Homeland Security and John Rich: PLS Repost! https://t.co/zChy4K5HQU,2025-04-23T23:55:53.000Z,post data removed,,0,10596,0,358,,A conversation about online child predators with Homeland Security and John Rich: PLS Repost! https://t.co/zChy4K5HQU
490186571,https://twitter.com/realDonaldTrump/status/1913359413215142354,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105041889,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}","Sleepy Joe Biden, THE WORST PRESIDENT IN THE HISTORY OF THE UNITED STATES, has allowed millions and millions of Criminals, many of them murderers, drug dealers, and people released from prisons and mental institutions from all around the world, to enter our Country through it’s very dangerous and ill conceived Open Border. Sorry, but it’s my job to get these killers and thugs out of here. THAT’S WHAT I GOT ELECTED TO DO. MAGA!", ,no longer populated,,2025-04-18T22:30:07.000Z,post data removed,,390894,56866,60318,76057906,,
490143158,https://twitter.com/realDonaldTrump/status/1913359035132158083,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105060490,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}","Following my Day One Executive Order, the Office of Personnel Management will be issuing new Civil Service Regulations for career government employees. Moving forward, career government employees, working on policy matters, will be classified as “Schedule Policy/Career,” and will be held to the highest standards of conduct and performance. If these government workers refuse to advance the policy interests of the President, or are engaging in corrupt behavior, they should no longer have a job. This is common sense, and will allow the federal government to finally be “run like a business.” We must root out corruption and implement accountability in our Federal Workforce!", ,no longer populated,,2025-04-18T22:28:37.000Z,post data removed,,203420,34796,17698,48999706,,
490119049,https://twitter.com/realDonaldTrump/status/1913358867708493982,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105068261,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}","This is the hand of the man that the Democrats feel should be brought back to the United States, because he is such “a fine and innocent person.” They said he is not a member of MS-13, even though he’s got MS-13 tattooed onto his knuckles, and two Highly Respected Courts found that he was a member of MS-13, beat up his wife, etc. I was elected to take bad people out of the United States, among other things. I must be allowed to do my job. MAKE AMERICA GREAT AGAIN!", ,no longer populated,,2025-04-18T22:27:57.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCTWlHZXpvPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--77d98ba96ed8c3c40587b165382e2c50ed726da4/post-14001198-490119049-thumbnail,495169,82106,41195,80087839,,
488331876,https://twitter.com/realDonaldTrump/status/1912502477359894605,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104856972,""following_count"":53,""like_count"":null,""post_count"":59762,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/Y6OFeGKS4l, ,no longer populated,,2025-04-16T13:44:57.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSDIzUHpvPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--89f9c099088afa4b7fb0b5c3fb732cf3625bb7c7/post-14001198-488331876-thumbnail,155201,23780,19532,40986140,,
479993920,https://twitter.com/realDonaldTrump/status/1909258878035828788,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105049979,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}","The United States has a chance to do something that should have been done DECADES AGO. Don’t be Weak! Don’t be Stupid! Don’t be a PANICAN (A new party based on Weak and Stupid people!). Be Strong, Courageous, and Patient, and GREATNESS will be the result!", ,no longer populated,,2025-04-07T14:56:03.000Z,post data removed,,506991,73234,69477,93978201,,
480012052,https://twitter.com/realDonaldTrump/status/1909258777380974625,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105029681,""following_count"":53,""like_count"":null,""post_count"":59766,""views_count"":null,""comment_count"":null,""share_count"":null}","Oil prices are down, interest rates are down (the slow moving Fed should cut rates!), food prices are down, there is NO INFLATION, and the long time abused USA is bringing in Billions of Dollars a week from the abusing countries on Tariffs that are already in place. This is despite the fact that the biggest abuser of them all, China, whose markets are crashing, just raised its Tariffs by 34%, on top of its long term ridiculously high Tariffs (Plus!), not acknowledging my warning for abusing countries not to retaliate. They’ve made enough, for decades, taking advantage of the Good OL’ USA! Our past “leaders” are to blame for allowing this, and so much else, to happen to our Country. MAKE AMERICA GREAT AGAIN!", ,no longer populated,,2025-04-07T14:55:39.000Z,post data removed,,505550,69737,55739,108194549,,
477747981,https://twitter.com/realDonaldTrump/status/1908300360810479821,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":105070048,""following_count"":53,""like_count"":null,""post_count"":59767,""views_count"":null,""comment_count"":null,""share_count"":null}","These Houthis gathered for instructions on an attack. Oops, there will be no attack by these Houthis! 

They will never sink our ships again! https://t.co/lEzfyDgWP5", ,no longer populated,,2025-04-04T23:27:15.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCREFwdnprPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--f53b05e0515e1c6455d306744bed4c1f28f77e03/post-14001198-477747981-thumbnail,479277,61997,73486,140010777,,
476149023,https://twitter.com/realDonaldTrump/status/1907782254572470670,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104965309,""following_count"":53,""like_count"":null,""post_count"":59765,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/ZoSf5TdLqo, ,no longer populated,,2025-04-03T13:08:29.000Z,post data removed,https://www.junkipedia.org/rails/active_storage/blobs/redirect/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBCSHBQd3prPSIsImV4cCI6bnVsbCwicHVyIjoiYmxvYl9pZCJ9fQ==--717f398047fd3c3d8992e32b8f8306a321671df2/post-14001198-476149023-thumbnail,184764,32157,27083,39090564,,
474914202,https://twitter.com/realDonaldTrump/status/1907525286150754745,,Twitter,14001198,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":104866146,""following_count"":53,""like_count"":null,""post_count"":59765,""views_count"":null,""comment_count"":null,""share_count"":null}",https://t.co/CdTzF2sfMZ, ,no longer populated,,2025-04-02T20:07:22.000Z,post data removed,,120899,24159,14163,40812737,,
