PostId,PostUrl,PostEngagement,Platform,ChannelID,ChannelName,ChannelUid,ChannelUrl,ChannelEngagement,post_body_text,GoogleAudioText,VoskAudioText,EmbeddedContentText,published_at,post_data,post_media_urls,LikesCount,SharesCount,CommentsCount,ViewsCount,post_media_file,embedded_post_text,search_data
519235195,https://truthsocial.com/@realDonaldTrump/114538313113271262,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://www.youtube.com/live/xqnskJnxRrw?si=gieIv0Nc46da_zD7"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">youtube.com/live/xqnskJnxRrw?s</span><span class=""invisible"">i=gieIv0Nc46da_zD7</span></a></p>", ,no longer populated,,2025-05-20T04:39:19.368Z,post data removed,,16268,3223,492,0,,
518765265,https://truthsocial.com/@realDonaldTrump/114536888434107106,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-19T22:37:00.491Z,post data removed,,21870,5073,1050,0,,
518765266,https://truthsocial.com/@realDonaldTrump/114536885557094767,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-19T22:36:16.592Z,post data removed,,20077,4648,628,0,,
518565665,https://truthsocial.com/@realDonaldTrump/114536667329883384,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-19T21:40:46.708Z,post data removed,,21062,4693,626,0,,
518565669,https://truthsocial.com/@realDonaldTrump/114536543500030486,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p>It is my honor to officially sign the 'Take It Down Act' into law...With the rise of AI image generation, countless women have been harassed with deep fakes and other explicit images distributed against their will...We're making it totally illegal.</p>", ,no longer populated,,2025-05-19T21:09:17.216Z,post data removed,,25690,5742,832,0,,
518565676,https://truthsocial.com/@realDonaldTrump/114536534087665403,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p>“As First Lady, my Be Best initiative is focused on improving children's well-being, encouraging kindness and creating a safer online environment for our youth. Today, I'm proud to say that the values of Be Best will be reflected in the law of the land.""</p>", ,no longer populated,,2025-05-19T21:06:53.594Z,post data removed,,22888,4978,626,0,,
518565682,https://truthsocial.com/@realDonaldTrump/114536528043211432,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p>First Lady <span class=""h-card""><a href=""https://truthsocial.com/@MelaniaTrump"" class=""u-url mention"">@<span>MelaniaTrump</span></a></span>: “This legislation (‘Take It Down Act') is a powerful step forward in our efforts to ensure that every American, especially young people, can feel better protected from their image or identity being abused...""</p>", ,no longer populated,,2025-05-19T21:05:21.362Z,post data removed,,19225,3879,478,0,,
518565688,https://truthsocial.com/@realDonaldTrump/114536519235224636,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><span class=""quote-inline""><br/>RT: https://truthsocial.com/users/realDonaldTrump/statuses/114536512546013483</span></p>", ,no longer populated,,2025-05-19T21:03:06.964Z,post data removed,,13755,2824,216,0,,
518565695,https://truthsocial.com/@realDonaldTrump/114536512546013483,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://www.youtube.com/live/pI1BDZdzGsw?si=35_8ihSogFjD8Dz5"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">youtube.com/live/pI1BDZdzGsw?s</span><span class=""invisible"">i=35_8ihSogFjD8Dz5</span></a></p>", ,no longer populated,,2025-05-19T21:01:24.894Z,post data removed,,12161,2390,176,0,,
518565699,https://truthsocial.com/@realDonaldTrump/114535693441367601,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p>Just completed my two hour call with President Vladimir Putin of Russia. I believe it went very well. Russia and Ukraine will immediately start negotiations toward a Ceasefire and, more importantly, an END to the War. The conditions for that will be negotiated between the two parties, as it can only be, because they know details of a negotiation that nobody else would be aware of. The tone and spirit of the conversation were excellent. If it wasn’t, I would say so now, rather than later. Russia wants to do largescale TRADE with the United States when this catastrophic “bloodbath” is over, and I agree. There is a tremendous opportunity for Russia to create massive amounts of jobs and wealth. Its potential is UNLIMITED. Likewise, Ukraine can be a great beneficiary on Trade, in the process of rebuilding its Country. Negotiations between Russia and Ukraine will begin immediately. I have so informed President Volodymyr Zelenskyy, of Ukraine, Ursula von der Leyen, President of the European Commission, President Emmanuel Macron, of France, Prime Minister Giorgia Meloni, of Italy, Chancellor Friedrich Merz, of Germany, and President Alexander Stubb, of Finland, during a call with me, immediately after the call with President Putin. The Vatican, as represented by the Pope, has stated that it would be very interested in hosting the negotiations. Let the process begin!</p>", ,no longer populated,,2025-05-19T17:33:06.392Z,post data removed,,59556,13242,5535,0,,
518384341,https://truthsocial.com/@realDonaldTrump/114535158566026960,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-19T15:17:04.976Z,post data removed,,14547,3797,630,0,,
518384342,https://truthsocial.com/@realDonaldTrump/114535151848628047,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-19T15:15:22.468Z,post data removed,,12779,3251,302,0,,
518329129,https://truthsocial.com/@realDonaldTrump/114534665591178846,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p>According to news reports, Beyoncé was paid $11,000,000 to walk onto a stage, quickly ENDORSE KAMALA, and walk off to loud booing for never having performed, NOT EVEN ONE SONG! Remember, the Democrats and Kamala illegally paid her millions of Dollars for doing nothing other than giving Kamala a full throated ENDORSEMENT. THIS IS AN ILLEGAL ELECTION SCAM AT THE HIGHEST LEVEL! IT IS AN ILLEGAL CAMPAIGN CONTRIBUTION! BRUCE SPRINGSTEEN, OPRAH, BONO AND,  PERHAPS, MANY OTHERS, HAVE A LOT OF EXPLAINING TO DO!!!</p>", ,no longer populated,,2025-05-19T13:11:42.647Z,post data removed,,34402,10117,3904,0,,
518222776,https://truthsocial.com/@realDonaldTrump/114532867603994760,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p>HOW MUCH DID KAMALA HARRIS PAY BRUCE SPRINGSTEEN FOR HIS POOR PERFORMANCE DURING HER CAMPAIGN FOR PRESIDENT? WHY DID HE ACCEPT THAT MONEY IF HE IS SUCH A FAN OF HERS? ISN’T THAT A MAJOR AND ILLEGAL CAMPAIGN CONTRIBUTION? WHAT ABOUT BEYONCÉ? …AND HOW MUCH WENT TO OPRAH, AND BONO??? I am going to call for a major investigation into this matter. Candidates aren’t allowed to pay for ENDORSEMENTS, which is what Kamala did, under the guise of paying for entertainment. In addition, this was a very expensive and desperate effort to artificially build up her sparse crowds. IT’S NOT LEGAL! For these unpatriotic “entertainers,” this was just a CORRUPT &amp; UNLAWFUL way to capitalize on a broken system. Thank you for your attention to this matter!!!</p>", ,no longer populated,,2025-05-19T05:34:27.541Z,post data removed,,60921,15132,5511,0,,
518222778,https://truthsocial.com/@realDonaldTrump/114532661695212310,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p>CONGRATULATIONS REPUBLICANS!!! MAKE AMERICA GREAT AGAIN!!!</p>, ,no longer populated,,2025-05-19T04:42:05.623Z,post data removed,,32390,5923,1791,0,,
517963581,https://truthsocial.com/@realDonaldTrump/114530973523345791,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p>Melania and I are saddened to hear about Joe Biden’s recent medical diagnosis. We extend our warmest and best wishes to Jill and the family, and we wish Joe a fast and successful recovery.</p>", ,no longer populated,,2025-05-18T21:32:46.115Z,post data removed,,35869,6317,4490,0,,
517646004,https://truthsocial.com/@realDonaldTrump/114529184615531808,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p>A sick and horrible woman, who also happens to be grossly incompetent! <a href=""https://www.stonecoldtruth.com/p/when-it-comes-to-sickle-cell-therapy"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://www.</span><span class=""ellipsis"">stonecoldtruth.com/p/when-it-c</span><span class=""invisible"">omes-to-sickle-cell-therapy</span></a></p>", ,no longer populated,,2025-05-18T13:57:49.547Z,post data removed,,45468,11510,4012,0,,
517600647,https://truthsocial.com/@realDonaldTrump/114528548290170037,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://truthsocial.com/users/BrandonSlayer62/statuses/114518577214656496"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/BrandonS</span><span class=""invisible"">layer62/statuses/114518577214656496</span></a></p>", ,no longer populated,,2025-05-18T11:15:59.993Z,post data removed,,22428,6129,1571,0,,
517600650,https://truthsocial.com/@realDonaldTrump/114528543333559657,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://truthsocial.com/users/SpiritualStreetfighter/statuses/114526514858693065"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/Spiritua</span><span class=""invisible"">lStreetfighter/statuses/114526514858693065</span></a></p>", ,no longer populated,,2025-05-18T11:14:44.362Z,post data removed,,29590,6939,1212,0,,
517600655,https://truthsocial.com/@realDonaldTrump/114528541485434944,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://truthsocial.com/users/lindachristl/statuses/114518910423943818"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/lindachr</span><span class=""invisible"">istl/statuses/114518910423943818</span></a></p>", ,no longer populated,,2025-05-18T11:14:16.162Z,post data removed,,18440,4122,506,0,,
517600656,https://truthsocial.com/@realDonaldTrump/114528538581179142,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://truthsocial.com/users/SpiritualStreetfighter/statuses/114526515294649758"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/Spiritua</span><span class=""invisible"">lStreetfighter/statuses/114526515294649758</span></a></p>", ,no longer populated,,2025-05-18T11:13:31.846Z,post data removed,,30727,7602,1110,0,,
517600663,https://truthsocial.com/@realDonaldTrump/114528536672003128,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://truthsocial.com/users/SpiritualStreetfighter/statuses/114526512267835006"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/Spiritua</span><span class=""invisible"">lStreetfighter/statuses/114526512267835006</span></a></p>", ,no longer populated,,2025-05-18T11:13:02.714Z,post data removed,,49285,32355,3842,0,,
517600669,https://truthsocial.com/@realDonaldTrump/114528535397197392,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://truthsocial.com/users/BlueGI/statuses/114518725675568912"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/BlueGI/s</span><span class=""invisible"">tatuses/114518725675568912</span></a></p>", ,no longer populated,,2025-05-18T11:12:43.262Z,post data removed,,16977,4299,558,0,,
517600674,https://truthsocial.com/@realDonaldTrump/114528530793525797,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://truthsocial.com/users/SpiritualStreetfighter/statuses/114526513950682207"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/Spiritua</span><span class=""invisible"">lStreetfighter/statuses/114526513950682207</span></a></p>", ,no longer populated,,2025-05-18T11:11:33.016Z,post data removed,,22869,5335,524,0,,
517600677,https://truthsocial.com/@realDonaldTrump/114528527723701552,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}","<p><a href=""https://truthsocial.com/users/IStandWithTrump47/statuses/114526565667021576"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/IStandWi</span><span class=""invisible"">thTrump47/statuses/114526565667021576</span></a></p>", ,no longer populated,,2025-05-18T11:10:46.174Z,post data removed,,29798,17050,1857,0,,
517499546,https://truthsocial.com/@realDonaldTrump/114527080758877004,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-18T05:02:47.244Z,post data removed,,27091,5364,1003,0,,
517499549,https://truthsocial.com/@realDonaldTrump/114527079348306312,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-18T05:02:25.720Z,post data removed,,23255,4301,538,0,,
517499553,https://truthsocial.com/@realDonaldTrump/114527075472996202,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-18T05:01:26.587Z,post data removed,,22901,4554,540,0,,
517499559,https://truthsocial.com/@realDonaldTrump/114527074463010521,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-18T05:01:11.176Z,post data removed,,19883,3736,364,0,,
517499564,https://truthsocial.com/@realDonaldTrump/114527072742502834,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9786052,""following_count"":72,""like_count"":317670009,""post_count"":26907,""views_count"":0,""comment_count"":20367764,""share_count"":83223453}",<p></p>, ,no longer populated,,2025-05-18T05:00:44.923Z,post data removed,,19208,3638,338,0,,
517499566,https://truthsocial.com/@realDonaldTrump/114527069970577756,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9783074,""following_count"":72,""like_count"":317392894,""post_count"":26899,""views_count"":0,""comment_count"":20350492,""share_count"":83159041}",<p></p>, ,no longer populated,,2025-05-18T05:00:02.628Z,post data removed,,19745,3790,392,0,,
517499570,https://truthsocial.com/@realDonaldTrump/114527068891741243,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9783074,""following_count"":72,""like_count"":317392894,""post_count"":26899,""views_count"":0,""comment_count"":20350492,""share_count"":83159041}",<p></p>, ,no longer populated,,2025-05-18T04:59:46.165Z,post data removed,,18723,3459,307,0,,
517499573,https://truthsocial.com/@realDonaldTrump/114526928150101315,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9783074,""following_count"":72,""like_count"":317392894,""post_count"":26899,""views_count"":0,""comment_count"":20350492,""share_count"":83159041}","Retruth from: mrddmia: <p>From first arrest to its ruling, it took the Supreme Court over 30,000 hours to provide relief to January 6th defendants persecuted by Biden.</p><p>From habeas petition to its ruling, it took the Supreme Court only about 24 hours to provide relief to Tren de Aragua foreign terrorists.</p>", ,no longer populated,,2025-05-18T04:23:58.618Z,post data removed,,2,0,0,0,,
517389329,https://truthsocial.com/@realDonaldTrump/114526502663535595,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9783074,""following_count"":72,""like_count"":317392894,""post_count"":26899,""views_count"":0,""comment_count"":20350492,""share_count"":83159041}","<p><a href=""https://truthsocial.com/users/GarnMar/statuses/114519026629386640"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/users/GarnMar/</span><span class=""invisible"">statuses/114519026629386640</span></a></p>", ,no longer populated,,2025-05-18T02:35:46.207Z,post data removed,,16450,4584,729,0,,
517389332,https://truthsocial.com/@realDonaldTrump/114526489198473241,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9783074,""following_count"":72,""like_count"":317392894,""post_count"":26899,""views_count"":0,""comment_count"":20350492,""share_count"":83159041}","<p><a href=""https://truthsocial.com/@FDRLST/114518120774183597"" rel=""nofollow noopener noreferrer"" target=""_blank""><span class=""invisible"">https://</span><span class=""ellipsis"">truthsocial.com/@FDRLST/114518</span><span class=""invisible"">120774183597</span></a></p>", ,no longer populated,,2025-05-18T02:32:20.747Z,post data removed,,15591,4001,529,0,,
517389337,https://truthsocial.com/@realDonaldTrump/114526479593964662,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9783074,""following_count"":72,""like_count"":317392894,""post_count"":26899,""views_count"":0,""comment_count"":20350492,""share_count"":83159041}","<p>Why doesn’t Chairman Bob Iger do something about ABC Fake News, especially since I just won $16,000,000 based on the Fake and Defamatory reporting of Liddle’ George Slopadopolus. He was given warnings, but just couldn’t be restrained by “management.” Now I see they are at it again, and I again give these SleazeBags fair warning! The wonderful country of Qatar, after agreeing to invest more than 1.4 Trillion Dollars in the United States of America, deserves much better than Misleading (Fake!) News. Everyone, including their lawyers, has been told that ABC must not say that Qatar is giving ME a FREE Boeing 747 Airplane, because they are not. Instead, and as Fake News ABC fully knows and understands, this highly respected country is donating the plane to the United States Air Force/ Defense Department, AND NOT TO ME. By so doing, they are saving our country, and the American Taxpayer, hundreds of millions of dollars. ABC Fake News is one of the WORST</p>", ,no longer populated,,2025-05-18T02:29:54.195Z,post data removed,,26346,7352,1651,0,,
517331351,https://truthsocial.com/@realDonaldTrump/114525531307244034,,TruthSocial,8307693,Donald J. Trump,blank_for_now,blank_for_now,"{""follower_count"":9783074,""following_count"":72,""like_count"":317392894,""post_count"":26899,""views_count"":0,""comment_count"":20350492,""share_count"":83159041}",<p></p>, ,no longer populated,,2025-05-17T22:28:44.486Z,post data removed,,18655,3434,671,0,,
